Week,Airports,Class,Passengers
7872,SYD-ADL,Business,391
7879,SYD-ADL,Business,368
7886,SYD-ADL,Business,385
7893,SYD-ADL,Business,372
7900,SYD-ADL,Business,338
7907,SYD-ADL,Business,376
7914,SYD-ADL,Business,304
7921,SYD-ADL,Business,328
7928,SYD-ADL,Business,379
7935,SYD-ADL,Business,343
7942,SYD-ADL,Business,356
7949,SYD-ADL,Business,346
7956,SYD-ADL,Business,391
7963,SYD-ADL,Business,472
7970,SYD-ADL,Business,609
7977,SYD-ADL,Business,411
7984,SYD-ADL,Business,408
7991,SYD-ADL,Business,366
7998,SYD-ADL,Business,353
8005,SYD-ADL,Business,428
8012,SYD-ADL,Business,346
8019,SYD-ADL,Business,64
8026,SYD-ADL,Business,108
8033,SYD-ADL,Business,151
8040,SYD-ADL,Business,255
8047,SYD-ADL,Business,252
8054,SYD-ADL,Business,298
8061,SYD-ADL,Business,347
8068,SYD-ADL,Business,403
8075,SYD-ADL,Business,375
8082,SYD-ADL,Business,463
8089,SYD-ADL,Business,447
8096,SYD-ADL,Business,468
8103,SYD-ADL,Business,480
8110,SYD-ADL,Business,1860
8117,SYD-ADL,Business,1860
8124,SYD-ADL,Business,1861
8131,SYD-ADL,Business,1833
8138,SYD-ADL,Business,1377
8145,SYD-ADL,Business,1824
8152,SYD-ADL,Business,1762
8159,SYD-ADL,Business,1584
8166,SYD-ADL,Business,1648
8173,SYD-ADL,Business,1554
8180,SYD-ADL,Business,1420
8187,SYD-ADL,Business,1141
8194,SYD-ADL,Business,1201
8201,SYD-ADL,Business,819
8208,SYD-ADL,Business,773
8215,SYD-ADL,Business,728
8222,SYD-ADL,Business,704
8229,SYD-ADL,Business,797
8236,SYD-ADL,Business,618
8243,SYD-ADL,Business,677
8250,SYD-ADL,Business,670
8257,SYD-ADL,Business,614
8264,SYD-ADL,Business,724
8271,SYD-ADL,Business,571
8278,SYD-ADL,Business,515
8285,SYD-ADL,Business,667
8292,SYD-ADL,Business,619
8299,SYD-ADL,Business,579
8306,SYD-ADL,Business,489
8313,SYD-ADL,Business,657
8320,SYD-ADL,Business,746
8327,SYD-ADL,Business,644
8334,SYD-ADL,Business,750
8341,SYD-ADL,Business,975
8348,SYD-ADL,Business,673
8355,SYD-ADL,Business,677
6381,SYD-ADL,Economy,4263
6388,SYD-ADL,Economy,4050
6395,SYD-ADL,Economy,4316
6402,SYD-ADL,Economy,4196
6409,SYD-ADL,Economy,3842
6416,SYD-ADL,Economy,3979
6423,SYD-ADL,Economy,3947
6430,SYD-ADL,Economy,3955
6437,SYD-ADL,Economy,4114
6444,SYD-ADL,Economy,4029
6451,SYD-ADL,Economy,3858
6458,SYD-ADL,Economy,4044
6465,SYD-ADL,Economy,4657
6472,SYD-ADL,Economy,4473
6479,SYD-ADL,Economy,5003
6486,SYD-ADL,Economy,4519
6493,SYD-ADL,Economy,3846
6500,SYD-ADL,Economy,4302
6507,SYD-ADL,Economy,4380
6514,SYD-ADL,Economy,6241
6521,SYD-ADL,Economy,6977
6528,SYD-ADL,Economy,4008
6535,SYD-ADL,Economy,3907
6542,SYD-ADL,Economy,3972
6549,SYD-ADL,Economy,4445
6556,SYD-ADL,Economy,4043
6563,SYD-ADL,Economy,3678
6570,SYD-ADL,Economy,4058
6577,SYD-ADL,Economy,4660
6584,SYD-ADL,Economy,4431
6591,SYD-ADL,Economy,4359
6598,SYD-ADL,Economy,3935
6605,SYD-ADL,Economy,4281
6612,SYD-ADL,Economy,4536
6619,SYD-ADL,Economy,3821
6626,SYD-ADL,Economy,3476
6633,SYD-ADL,Economy,4449
6640,SYD-ADL,Economy,4234
6647,SYD-ADL,Economy,4462
6654,SYD-ADL,Economy,4675
6661,SYD-ADL,Economy,4478
6668,SYD-ADL,Economy,4860
6675,SYD-ADL,Economy,4741
6682,SYD-ADL,Economy,4405
6689,SYD-ADL,Economy,4360
6696,SYD-ADL,Economy,4268
6703,SYD-ADL,Economy,4149
6710,SYD-ADL,Economy,4103
6717,SYD-ADL,Economy,3826
6724,SYD-ADL,Economy,3539
6731,SYD-ADL,Economy,3789
6738,SYD-ADL,Economy,3944
6745,SYD-ADL,Economy,4258
6752,SYD-ADL,Economy,4764
6759,SYD-ADL,Economy,5000
6766,SYD-ADL,Economy,4552
6773,SYD-ADL,Economy,4206
6780,SYD-ADL,Economy,3949
6787,SYD-ADL,Economy,4237
6794,SYD-ADL,Economy,4298
6801,SYD-ADL,Economy,4387
6808,SYD-ADL,Economy,4547
6815,SYD-ADL,Economy,4246
6822,SYD-ADL,Economy,4743
6829,SYD-ADL,Economy,4671
6836,SYD-ADL,Economy,4930
6843,SYD-ADL,Economy,3542
6850,SYD-ADL,Economy,4835
6857,SYD-ADL,Economy,4149
6864,SYD-ADL,Economy,4470
6871,SYD-ADL,Economy,4176
6878,SYD-ADL,Economy,6783
6885,SYD-ADL,Economy,7261
6892,SYD-ADL,Economy,4439
6899,SYD-ADL,Economy,4419
6906,SYD-ADL,Economy,4434
6913,SYD-ADL,Economy,4439
6920,SYD-ADL,Economy,4478
6927,SYD-ADL,Economy,3471
6934,SYD-ADL,Economy,4095
6941,SYD-ADL,Economy,4252
6948,SYD-ADL,Economy,4262
6955,SYD-ADL,Economy,4225
6962,SYD-ADL,Economy,4160
6969,SYD-ADL,Economy,4823
6976,SYD-ADL,Economy,4460
6983,SYD-ADL,Economy,3818
6990,SYD-ADL,Economy,3814
6997,SYD-ADL,Economy,3869
7004,SYD-ADL,Economy,4538
7011,SYD-ADL,Economy,4784
7018,SYD-ADL,Economy,4461
7025,SYD-ADL,Economy,4125
7032,SYD-ADL,Economy,4301
7039,SYD-ADL,Economy,4528
7046,SYD-ADL,Economy,3950
7053,SYD-ADL,Economy,3958
7060,SYD-ADL,Economy,3830
7067,SYD-ADL,Economy,3646
7074,SYD-ADL,Economy,3791
7081,SYD-ADL,Economy,3549
7088,SYD-ADL,Economy,3764
7095,SYD-ADL,Economy,3762
7102,SYD-ADL,Economy,4371
7109,SYD-ADL,Economy,4220
7116,SYD-ADL,Economy,4759
7123,SYD-ADL,Economy,4980
7130,SYD-ADL,Economy,4474
7137,SYD-ADL,Economy,3831
7144,SYD-ADL,Economy,3737
7151,SYD-ADL,Economy,3710
7158,SYD-ADL,Economy,3381
7165,SYD-ADL,Economy,1656
7172,SYD-ADL,Economy,0
7179,SYD-ADL,Economy,0
7186,SYD-ADL,Economy,0
7193,SYD-ADL,Economy,0
7200,SYD-ADL,Economy,0
7207,SYD-ADL,Economy,0
7214,SYD-ADL,Economy,0
7221,SYD-ADL,Economy,2436
7228,SYD-ADL,Economy,2191
7235,SYD-ADL,Economy,2598
7242,SYD-ADL,Economy,3405
7249,SYD-ADL,Economy,3389
7256,SYD-ADL,Economy,4200
7263,SYD-ADL,Economy,4459
7270,SYD-ADL,Economy,4420
7277,SYD-ADL,Economy,4680
7284,SYD-ADL,Economy,3618
7291,SYD-ADL,Economy,2968
7298,SYD-ADL,Economy,3461
7305,SYD-ADL,Economy,3753
7312,SYD-ADL,Economy,3666
7319,SYD-ADL,Economy,3337
7326,SYD-ADL,Economy,3414
7333,SYD-ADL,Economy,3116
7340,SYD-ADL,Economy,3431
7347,SYD-ADL,Economy,3624
7354,SYD-ADL,Economy,3365
7361,SYD-ADL,Economy,3422
7368,SYD-ADL,Economy,3480
7375,SYD-ADL,Economy,3823
7382,SYD-ADL,Economy,3999
7389,SYD-ADL,Economy,4363
7396,SYD-ADL,Economy,4592
7403,SYD-ADL,Economy,4211
7410,SYD-ADL,Economy,4580
7417,SYD-ADL,Economy,4386
7424,SYD-ADL,Economy,3862
7431,SYD-ADL,Economy,3763
7438,SYD-ADL,Economy,3682
7445,SYD-ADL,Economy,3601
7452,SYD-ADL,Economy,4018
7459,SYD-ADL,Economy,3853
7466,SYD-ADL,Economy,3815
7473,SYD-ADL,Economy,4415
7480,SYD-ADL,Economy,4762
7487,SYD-ADL,Economy,5122
7494,SYD-ADL,Economy,4499
7501,SYD-ADL,Economy,4375
7508,SYD-ADL,Economy,3977
7515,SYD-ADL,Economy,4247
7522,SYD-ADL,Economy,4381
7529,SYD-ADL,Economy,4042
7536,SYD-ADL,Economy,4072
7543,SYD-ADL,Economy,4025
7550,SYD-ADL,Economy,3817
7557,SYD-ADL,Economy,4220
7564,SYD-ADL,Economy,3373
7571,SYD-ADL,Economy,4898
7578,SYD-ADL,Economy,4244
7585,SYD-ADL,Economy,4497
7592,SYD-ADL,Economy,4196
7599,SYD-ADL,Economy,5778
7606,SYD-ADL,Economy,5978
7613,SYD-ADL,Economy,4475
7620,SYD-ADL,Economy,4567
7627,SYD-ADL,Economy,4438
7634,SYD-ADL,Economy,4502
7641,SYD-ADL,Economy,4495
7648,SYD-ADL,Economy,4915
7655,SYD-ADL,Economy,4610
7662,SYD-ADL,Economy,4878
7669,SYD-ADL,Economy,5072
7676,SYD-ADL,Economy,5268
7683,SYD-ADL,Economy,5499
7690,SYD-ADL,Economy,4814
7697,SYD-ADL,Economy,4623
7704,SYD-ADL,Economy,4982
7711,SYD-ADL,Economy,5086
7718,SYD-ADL,Economy,4641
7725,SYD-ADL,Economy,4093
7732,SYD-ADL,Economy,4229
7739,SYD-ADL,Economy,4707
7746,SYD-ADL,Economy,4426
7753,SYD-ADL,Economy,4543
7760,SYD-ADL,Economy,4651
7767,SYD-ADL,Economy,4674
7774,SYD-ADL,Economy,4285
7781,SYD-ADL,Economy,4830
7788,SYD-ADL,Economy,4213
7795,SYD-ADL,Economy,4409
7802,SYD-ADL,Economy,4021
7809,SYD-ADL,Economy,4285
7816,SYD-ADL,Economy,4339
7823,SYD-ADL,Economy,3839
7830,SYD-ADL,Economy,4226
7837,SYD-ADL,Economy,4327
7844,SYD-ADL,Economy,4819
7851,SYD-ADL,Economy,5052
7858,SYD-ADL,Economy,5012
7865,SYD-ADL,Economy,4738
7872,SYD-ADL,Economy,4353
7879,SYD-ADL,Economy,4465
7886,SYD-ADL,Economy,4735
7893,SYD-ADL,Economy,4486
7900,SYD-ADL,Economy,4843
7907,SYD-ADL,Economy,4956
7914,SYD-ADL,Economy,4999
7921,SYD-ADL,Economy,5590
7928,SYD-ADL,Economy,5468
7935,SYD-ADL,Economy,5916
7942,SYD-ADL,Economy,5943
7949,SYD-ADL,Economy,6139
7956,SYD-ADL,Economy,5490
7963,SYD-ADL,Economy,7232
7970,SYD-ADL,Economy,7650
7977,SYD-ADL,Economy,5690
7984,SYD-ADL,Economy,5453
7991,SYD-ADL,Economy,6012
7998,SYD-ADL,Economy,5365
8005,SYD-ADL,Economy,5427
8012,SYD-ADL,Economy,6126
8019,SYD-ADL,Economy,6590
8026,SYD-ADL,Economy,6079
8033,SYD-ADL,Economy,6810
8040,SYD-ADL,Economy,6855
8047,SYD-ADL,Economy,6646
8054,SYD-ADL,Economy,5422
8061,SYD-ADL,Economy,4957
8068,SYD-ADL,Economy,5106
8075,SYD-ADL,Economy,5312
8082,SYD-ADL,Economy,5630
8089,SYD-ADL,Economy,5962
8096,SYD-ADL,Economy,5616
8103,SYD-ADL,Economy,5725
8110,SYD-ADL,Economy,4171
8117,SYD-ADL,Economy,3891
8124,SYD-ADL,Economy,4430
8131,SYD-ADL,Economy,4570
8138,SYD-ADL,Economy,4640
8145,SYD-ADL,Economy,4267
8152,SYD-ADL,Economy,4402
8159,SYD-ADL,Economy,4319
8166,SYD-ADL,Economy,4523
8173,SYD-ADL,Economy,4249
8180,SYD-ADL,Economy,4581
8187,SYD-ADL,Economy,4748
8194,SYD-ADL,Economy,4859
8201,SYD-ADL,Economy,5850
8208,SYD-ADL,Economy,6288
8215,SYD-ADL,Economy,6493
8222,SYD-ADL,Economy,6982
8229,SYD-ADL,Economy,6131
8236,SYD-ADL,Economy,6013
8243,SYD-ADL,Economy,5825
8250,SYD-ADL,Economy,5900
8257,SYD-ADL,Economy,5984
8264,SYD-ADL,Economy,6018
8271,SYD-ADL,Economy,5724
8278,SYD-ADL,Economy,6151
8285,SYD-ADL,Economy,6383
8292,SYD-ADL,Economy,6539
8299,SYD-ADL,Economy,7125
8306,SYD-ADL,Economy,6876
8313,SYD-ADL,Economy,6488
8320,SYD-ADL,Economy,6403
8327,SYD-ADL,Economy,6233
8334,SYD-ADL,Economy,8147
8341,SYD-ADL,Economy,8356
8348,SYD-ADL,Economy,6029
8355,SYD-ADL,Economy,6009
6381,SYD-ADL,First,351
6388,SYD-ADL,First,336
6395,SYD-ADL,First,299
6402,SYD-ADL,First,438
6409,SYD-ADL,First,355
6416,SYD-ADL,First,440
6423,SYD-ADL,First,368
6430,SYD-ADL,First,417
6437,SYD-ADL,First,378
6444,SYD-ADL,First,401
6451,SYD-ADL,First,373
6458,SYD-ADL,First,384
6465,SYD-ADL,First,367
6472,SYD-ADL,First,448
6479,SYD-ADL,First,417
6486,SYD-ADL,First,443
6493,SYD-ADL,First,408
6500,SYD-ADL,First,451
6507,SYD-ADL,First,422
6514,SYD-ADL,First,739
6521,SYD-ADL,First,803
6528,SYD-ADL,First,398
6535,SYD-ADL,First,420
6542,SYD-ADL,First,405
6549,SYD-ADL,First,326
6556,SYD-ADL,First,216
6563,SYD-ADL,First,91
6570,SYD-ADL,First,152
6577,SYD-ADL,First,174
6584,SYD-ADL,First,257
6591,SYD-ADL,First,328
6598,SYD-ADL,First,433
6605,SYD-ADL,First,459
6612,SYD-ADL,First,461
6619,SYD-ADL,First,408
6626,SYD-ADL,First,333
6633,SYD-ADL,First,482
6640,SYD-ADL,First,401
6647,SYD-ADL,First,417
6654,SYD-ADL,First,253
6661,SYD-ADL,First,314
6668,SYD-ADL,First,428
6675,SYD-ADL,First,411
6682,SYD-ADL,First,322
6689,SYD-ADL,First,439
6696,SYD-ADL,First,464
6703,SYD-ADL,First,425
6710,SYD-ADL,First,450
6717,SYD-ADL,First,352
6724,SYD-ADL,First,340
6731,SYD-ADL,First,341
6738,SYD-ADL,First,384
6745,SYD-ADL,First,339
6752,SYD-ADL,First,318
6759,SYD-ADL,First,347
6766,SYD-ADL,First,357
6773,SYD-ADL,First,414
6780,SYD-ADL,First,384
6787,SYD-ADL,First,389
6794,SYD-ADL,First,342
6801,SYD-ADL,First,367
6808,SYD-ADL,First,373
6815,SYD-ADL,First,404
6822,SYD-ADL,First,373
6829,SYD-ADL,First,378
6836,SYD-ADL,First,320
6843,SYD-ADL,First,215
6850,SYD-ADL,First,326
6857,SYD-ADL,First,301
6864,SYD-ADL,First,412
6871,SYD-ADL,First,361
6878,SYD-ADL,First,681
6885,SYD-ADL,First,828
6892,SYD-ADL,First,417
6899,SYD-ADL,First,416
6906,SYD-ADL,First,450
6913,SYD-ADL,First,354
6920,SYD-ADL,First,285
6927,SYD-ADL,First,104
6934,SYD-ADL,First,153
6941,SYD-ADL,First,202
6948,SYD-ADL,First,242
6955,SYD-ADL,First,241
6962,SYD-ADL,First,316
6969,SYD-ADL,First,394
6976,SYD-ADL,First,384
6983,SYD-ADL,First,317
6990,SYD-ADL,First,345
6997,SYD-ADL,First,364
7004,SYD-ADL,First,365
7011,SYD-ADL,First,303
7018,SYD-ADL,First,307
7025,SYD-ADL,First,315
7032,SYD-ADL,First,288
7039,SYD-ADL,First,391
7046,SYD-ADL,First,334
7053,SYD-ADL,First,338
7060,SYD-ADL,First,422
7067,SYD-ADL,First,355
7074,SYD-ADL,First,293
7081,SYD-ADL,First,310
7088,SYD-ADL,First,388
7095,SYD-ADL,First,355
7102,SYD-ADL,First,322
7109,SYD-ADL,First,290
7116,SYD-ADL,First,347
7123,SYD-ADL,First,286
7130,SYD-ADL,First,261
7137,SYD-ADL,First,298
7144,SYD-ADL,First,263
7151,SYD-ADL,First,343
7158,SYD-ADL,First,255
7165,SYD-ADL,First,147
7172,SYD-ADL,First,0
7179,SYD-ADL,First,0
7186,SYD-ADL,First,0
7193,SYD-ADL,First,0
7200,SYD-ADL,First,0
7207,SYD-ADL,First,0
7214,SYD-ADL,First,0
7221,SYD-ADL,First,0
7228,SYD-ADL,First,0
7235,SYD-ADL,First,63
7242,SYD-ADL,First,116
7249,SYD-ADL,First,42
7256,SYD-ADL,First,37
7263,SYD-ADL,First,30
7270,SYD-ADL,First,32
7277,SYD-ADL,First,40
7284,SYD-ADL,First,162
7291,SYD-ADL,First,62
7298,SYD-ADL,First,93
7305,SYD-ADL,First,147
7312,SYD-ADL,First,225
7319,SYD-ADL,First,216
7326,SYD-ADL,First,214
7333,SYD-ADL,First,341
7340,SYD-ADL,First,240
7347,SYD-ADL,First,356
7354,SYD-ADL,First,300
7361,SYD-ADL,First,313
7368,SYD-ADL,First,310
7375,SYD-ADL,First,381
7382,SYD-ADL,First,335
7389,SYD-ADL,First,266
7396,SYD-ADL,First,226
7403,SYD-ADL,First,235
7410,SYD-ADL,First,254
7417,SYD-ADL,First,274
7424,SYD-ADL,First,316
7431,SYD-ADL,First,268
7438,SYD-ADL,First,255
7445,SYD-ADL,First,261
7452,SYD-ADL,First,275
7459,SYD-ADL,First,233
7466,SYD-ADL,First,286
7473,SYD-ADL,First,275
7480,SYD-ADL,First,252
7487,SYD-ADL,First,209
7494,SYD-ADL,First,260
7501,SYD-ADL,First,263
7508,SYD-ADL,First,233
7515,SYD-ADL,First,264
7522,SYD-ADL,First,258
7529,SYD-ADL,First,256
7536,SYD-ADL,First,231
7543,SYD-ADL,First,259
7550,SYD-ADL,First,220
7557,SYD-ADL,First,229
7564,SYD-ADL,First,172
7571,SYD-ADL,First,205
7578,SYD-ADL,First,217
7585,SYD-ADL,First,331
7592,SYD-ADL,First,374
7599,SYD-ADL,First,339
7606,SYD-ADL,First,406
7613,SYD-ADL,First,251
7620,SYD-ADL,First,303
7627,SYD-ADL,First,280
7634,SYD-ADL,First,249
7641,SYD-ADL,First,275
7648,SYD-ADL,First,237
7655,SYD-ADL,First,42
7662,SYD-ADL,First,69
7669,SYD-ADL,First,133
7676,SYD-ADL,First,164
7683,SYD-ADL,First,237
7690,SYD-ADL,First,198
7697,SYD-ADL,First,219
7704,SYD-ADL,First,226
7711,SYD-ADL,First,287
7718,SYD-ADL,First,269
7725,SYD-ADL,First,213
7732,SYD-ADL,First,231
7739,SYD-ADL,First,225
7746,SYD-ADL,First,206
7753,SYD-ADL,First,160
7760,SYD-ADL,First,224
7767,SYD-ADL,First,167
7774,SYD-ADL,First,206
7781,SYD-ADL,First,176
7788,SYD-ADL,First,234
7795,SYD-ADL,First,221
7802,SYD-ADL,First,224
7809,SYD-ADL,First,213
7816,SYD-ADL,First,213
7823,SYD-ADL,First,194
7830,SYD-ADL,First,213
7837,SYD-ADL,First,209
7844,SYD-ADL,First,166
7851,SYD-ADL,First,160
7858,SYD-ADL,First,148
7865,SYD-ADL,First,197
7872,SYD-ADL,First,205
7879,SYD-ADL,First,162
7886,SYD-ADL,First,178
7893,SYD-ADL,First,141
7900,SYD-ADL,First,158
7907,SYD-ADL,First,178
7914,SYD-ADL,First,174
7921,SYD-ADL,First,158
7928,SYD-ADL,First,157
7935,SYD-ADL,First,194
7942,SYD-ADL,First,156
7949,SYD-ADL,First,166
7956,SYD-ADL,First,192
7963,SYD-ADL,First,225
7970,SYD-ADL,First,258
7977,SYD-ADL,First,173
7984,SYD-ADL,First,172
7991,SYD-ADL,First,196
7998,SYD-ADL,First,187
8005,SYD-ADL,First,165
8012,SYD-ADL,First,164
8019,SYD-ADL,First,84
8026,SYD-ADL,First,81
8033,SYD-ADL,First,112
8040,SYD-ADL,First,132
8047,SYD-ADL,First,140
8054,SYD-ADL,First,107
8061,SYD-ADL,First,266
8068,SYD-ADL,First,425
8075,SYD-ADL,First,464
8082,SYD-ADL,First,433
8089,SYD-ADL,First,480
8096,SYD-ADL,First,414
8103,SYD-ADL,First,440
8110,SYD-ADL,First,538
8117,SYD-ADL,First,427
8124,SYD-ADL,First,492
8131,SYD-ADL,First,423
8138,SYD-ADL,First,353
8145,SYD-ADL,First,415
8152,SYD-ADL,First,522
8159,SYD-ADL,First,537
8166,SYD-ADL,First,441
8173,SYD-ADL,First,384
8180,SYD-ADL,First,402
8187,SYD-ADL,First,264
8194,SYD-ADL,First,320
8201,SYD-ADL,First,342
8208,SYD-ADL,First,300
8215,SYD-ADL,First,286
8222,SYD-ADL,First,242
8229,SYD-ADL,First,271
8236,SYD-ADL,First,205
8243,SYD-ADL,First,301
8250,SYD-ADL,First,242
8257,SYD-ADL,First,249
8264,SYD-ADL,First,261
8271,SYD-ADL,First,306
8278,SYD-ADL,First,257
8285,SYD-ADL,First,274
8292,SYD-ADL,First,284
8299,SYD-ADL,First,311
8306,SYD-ADL,First,217
8313,SYD-ADL,First,287
8320,SYD-ADL,First,301
8327,SYD-ADL,First,258
8334,SYD-ADL,First,312
8341,SYD-ADL,First,339
8348,SYD-ADL,First,288
8355,SYD-ADL,First,251
7130,SYD-BNE,Business,790
7137,SYD-BNE,Business,872
7144,SYD-BNE,Business,827
7151,SYD-BNE,Business,1269
7158,SYD-BNE,Business,884
7165,SYD-BNE,Business,389
7172,SYD-BNE,Business,0
7179,SYD-BNE,Business,0
7186,SYD-BNE,Business,0
7193,SYD-BNE,Business,0
7200,SYD-BNE,Business,0
7207,SYD-BNE,Business,0
7214,SYD-BNE,Business,0
7221,SYD-BNE,Business,165
7228,SYD-BNE,Business,130
7235,SYD-BNE,Business,173
7242,SYD-BNE,Business,321
7249,SYD-BNE,Business,244
7256,SYD-BNE,Business,261
7263,SYD-BNE,Business,280
7270,SYD-BNE,Business,273
7277,SYD-BNE,Business,249
7284,SYD-BNE,Business,388
7291,SYD-BNE,Business,272
7298,SYD-BNE,Business,330
7305,SYD-BNE,Business,425
7312,SYD-BNE,Business,559
7319,SYD-BNE,Business,661
7326,SYD-BNE,Business,768
7333,SYD-BNE,Business,819
7340,SYD-BNE,Business,979
7347,SYD-BNE,Business,896
7354,SYD-BNE,Business,930
7361,SYD-BNE,Business,975
7368,SYD-BNE,Business,897
7375,SYD-BNE,Business,930
7382,SYD-BNE,Business,988
7389,SYD-BNE,Business,978
7396,SYD-BNE,Business,847
7403,SYD-BNE,Business,730
7410,SYD-BNE,Business,896
7417,SYD-BNE,Business,920
7424,SYD-BNE,Business,916
7431,SYD-BNE,Business,939
7438,SYD-BNE,Business,926
7445,SYD-BNE,Business,867
7452,SYD-BNE,Business,945
7459,SYD-BNE,Business,928
7466,SYD-BNE,Business,926
7473,SYD-BNE,Business,877
7480,SYD-BNE,Business,950
7487,SYD-BNE,Business,1043
7494,SYD-BNE,Business,958
7501,SYD-BNE,Business,914
7508,SYD-BNE,Business,762
7515,SYD-BNE,Business,810
7522,SYD-BNE,Business,837
7529,SYD-BNE,Business,940
7536,SYD-BNE,Business,963
7543,SYD-BNE,Business,970
7550,SYD-BNE,Business,1096
7557,SYD-BNE,Business,1022
7564,SYD-BNE,Business,1002
7571,SYD-BNE,Business,922
7578,SYD-BNE,Business,1057
7585,SYD-BNE,Business,1007
7592,SYD-BNE,Business,1064
7599,SYD-BNE,Business,838
7606,SYD-BNE,Business,804
7613,SYD-BNE,Business,813
7620,SYD-BNE,Business,993
7627,SYD-BNE,Business,1019
7634,SYD-BNE,Business,798
7641,SYD-BNE,Business,868
7648,SYD-BNE,Business,632
7655,SYD-BNE,Business,244
7662,SYD-BNE,Business,398
7669,SYD-BNE,Business,416
7676,SYD-BNE,Business,450
7683,SYD-BNE,Business,478
7690,SYD-BNE,Business,468
7697,SYD-BNE,Business,714
7704,SYD-BNE,Business,719
7711,SYD-BNE,Business,760
7718,SYD-BNE,Business,870
7725,SYD-BNE,Business,958
7732,SYD-BNE,Business,1018
7739,SYD-BNE,Business,1068
7746,SYD-BNE,Business,835
7753,SYD-BNE,Business,614
7760,SYD-BNE,Business,891
7767,SYD-BNE,Business,865
7774,SYD-BNE,Business,775
7781,SYD-BNE,Business,945
7788,SYD-BNE,Business,907
7795,SYD-BNE,Business,962
7802,SYD-BNE,Business,929
7809,SYD-BNE,Business,864
7816,SYD-BNE,Business,889
7823,SYD-BNE,Business,886
7830,SYD-BNE,Business,939
7837,SYD-BNE,Business,890
7844,SYD-BNE,Business,782
7851,SYD-BNE,Business,877
7858,SYD-BNE,Business,889
7865,SYD-BNE,Business,913
7872,SYD-BNE,Business,862
7879,SYD-BNE,Business,837
7886,SYD-BNE,Business,819
7893,SYD-BNE,Business,801
7900,SYD-BNE,Business,775
7907,SYD-BNE,Business,790
7914,SYD-BNE,Business,796
7921,SYD-BNE,Business,715
7928,SYD-BNE,Business,965
7935,SYD-BNE,Business,817
7942,SYD-BNE,Business,724
7949,SYD-BNE,Business,769
7956,SYD-BNE,Business,756
7963,SYD-BNE,Business,762
7970,SYD-BNE,Business,811
7977,SYD-BNE,Business,955
7984,SYD-BNE,Business,814
7991,SYD-BNE,Business,861
7998,SYD-BNE,Business,795
8005,SYD-BNE,Business,788
8012,SYD-BNE,Business,622
8019,SYD-BNE,Business,257
8026,SYD-BNE,Business,352
8033,SYD-BNE,Business,302
8040,SYD-BNE,Business,472
8047,SYD-BNE,Business,608
8054,SYD-BNE,Business,603
8061,SYD-BNE,Business,845
8068,SYD-BNE,Business,1034
8075,SYD-BNE,Business,981
8082,SYD-BNE,Business,884
8089,SYD-BNE,Business,808
8096,SYD-BNE,Business,892
8103,SYD-BNE,Business,899
8110,SYD-BNE,Business,3971
8117,SYD-BNE,Business,3783
8124,SYD-BNE,Business,4319
8131,SYD-BNE,Business,3926
8138,SYD-BNE,Business,3077
8145,SYD-BNE,Business,4023
8152,SYD-BNE,Business,3523
8159,SYD-BNE,Business,3618
8166,SYD-BNE,Business,3860
8173,SYD-BNE,Business,3452
8180,SYD-BNE,Business,3120
8187,SYD-BNE,Business,2704
8194,SYD-BNE,Business,2856
8201,SYD-BNE,Business,1981
8208,SYD-BNE,Business,1535
8215,SYD-BNE,Business,1638
8222,SYD-BNE,Business,1373
8229,SYD-BNE,Business,1420
8236,SYD-BNE,Business,1333
8243,SYD-BNE,Business,1218
8250,SYD-BNE,Business,1317
8257,SYD-BNE,Business,1319
8264,SYD-BNE,Business,1459
8271,SYD-BNE,Business,1241
8278,SYD-BNE,Business,1395
8285,SYD-BNE,Business,1330
8292,SYD-BNE,Business,1264
8299,SYD-BNE,Business,1176
8306,SYD-BNE,Business,1177
8313,SYD-BNE,Business,1281
8320,SYD-BNE,Business,1380
8327,SYD-BNE,Business,1281
8334,SYD-BNE,Business,1239
8341,SYD-BNE,Business,1481
8348,SYD-BNE,Business,1293
8355,SYD-BNE,Business,1406
6381,SYD-BNE,Economy,13292
6388,SYD-BNE,Economy,13817
6395,SYD-BNE,Economy,13103
6402,SYD-BNE,Economy,12130
6409,SYD-BNE,Economy,12091
6416,SYD-BNE,Economy,12018
6423,SYD-BNE,Economy,12349
6430,SYD-BNE,Economy,12553
6437,SYD-BNE,Economy,13014
6444,SYD-BNE,Economy,12259
6451,SYD-BNE,Economy,12067
6458,SYD-BNE,Economy,12844
6472,SYD-BNE,Economy,13835
6479,SYD-BNE,Economy,13964
6486,SYD-BNE,Economy,13556
6493,SYD-BNE,Economy,12493
6500,SYD-BNE,Economy,13575
6507,SYD-BNE,Economy,12822
6514,SYD-BNE,Economy,13162
6521,SYD-BNE,Economy,13521
6528,SYD-BNE,Economy,13526
6535,SYD-BNE,Economy,13725
6542,SYD-BNE,Economy,13587
6549,SYD-BNE,Economy,13145
6556,SYD-BNE,Economy,12886
6563,SYD-BNE,Economy,12729
6570,SYD-BNE,Economy,13431
6577,SYD-BNE,Economy,13136
6584,SYD-BNE,Economy,12640
6591,SYD-BNE,Economy,11824
6598,SYD-BNE,Economy,11768
6605,SYD-BNE,Economy,12546
6612,SYD-BNE,Economy,14358
6619,SYD-BNE,Economy,13713
6626,SYD-BNE,Economy,12992
6633,SYD-BNE,Economy,12984
